No.;Time;Time 1;Time 2;Delay;Delay 1;Delay 2;Jitter;;
24406;320,176373;320,176373;320,176766;0,000393;0,000264;0,000129;-0,000135;;
24407;320,176766;320,176766;320,176895;0,000129;0,000129;0;-0,000129;;
24408;320,176895;320,176895;320,176895;0;0;-0,000195;-0,000195;;
24409;320,176895;320,176895;320,176895;0;-0,000195;-4E-06;0,000191;;
24410;320,176895;320,176895;320,17709;0,000195;-4E-06;-5,1E-05;-4,7E-05;;
24411;320,17709;320,17709;320,177289;0,000199;-5,1E-05;-0,004132;-0,004081;;
24412;320,177289;320,177289;320,177539;0,00025;-0,004132;0,004147;0,008279;;
24413;320,177539;320,177539;320,181921;0,004382;0,004147;-0,012363;-0,01651;;
24414;320,181921;320,181921;320,182156;0,000235;-0,012363;0,012362;0,024725;;
24415;320,182156;320,182156;320,194754;0,012598;0,012362;-0,003355;-0,015717;;
24416;320,194754;320,194754;320,19499;0,000236;-0,003355;0,001647;0,005002;;
24417;320,19499;320,19499;320,198581;0,003591;0,001647;0,001471;-0,000176;;
24418;320,198581;320,198581;320,200525;0,001944;0,001471;0,000473;-0,000998;;
24419;320,200525;320,200525;320,200998;0,000473;0,000473;0;-0,000473;;
24420;320,200998;320,200998;320,200998;0;0;-0,00022;-0,00022;;
24421;320,200998;320,200998;320,200998;0;-0,00022;7,4E-05;0,000294;;
24422;320,200998;320,200998;320,201218;0,00022;7,4E-05;-0,000261;-0,000335;;
24423;320,201218;320,201218;320,201364;0,000146;-0,000261;-0,013563;-0,013302;;
24424;320,201364;320,201364;320,201771;0,000407;-0,013563;0,008991;0,022554;;
24425;320,201771;320,201771;320,215741;0,01397;0,008991;0,004979;-0,004012;;
24426;320,215741;320,215741;320,22072;0,004979;0,004979;0;-0,004979;;
24427;320,22072;320,22072;320,22072;0;0;0;0;;
24428;320,22072;320,22072;320,22072;0;0;-0,000723;-0,000723;;
24429;320,22072;320,22072;320,22072;0;-0,000723;0,000723;0,001446;;
24430;320,22072;320,22072;320,221443;0,000723;0,000723;0;-0,000723;;
24431;320,221443;320,221443;320,221443;0;0;0;0;;
24432;320,221443;320,221443;320,221443;0;0;-0,002106;-0,002106;;
24433;320,221443;320,221443;320,221443;0;-0,002106;0,002106;0,004212;;
24434;320,221443;320,221443;320,223549;0,002106;0,002106;0;-0,002106;;
24435;320,223549;320,223549;320,223549;0;0;0;0;;
24436;320,223549;320,223549;320,223549;0;0;0;0;;
24437;320,223549;320,223549;320,223549;0;0;0;0;;
24438;320,223549;320,223549;320,223549;0;0;0;0;;
24439;320,223549;320,223549;320,223549;0;0;0;0;;
24440;320,223549;320,223549;320,223549;0;0;0;0;;
24441;320,223549;320,223549;320,223549;0;0;0;0;;
24442;320,223549;320,223549;320,223549;0;0;0;0;;
24443;320,223549;320,223549;320,223549;0;0;-0,000293;-0,000293;;
24444;320,223549;320,223549;320,223549;0;-0,000293;-0,000822;-0,000529;;
24445;320,223549;320,223549;320,223842;0,000293;-0,000822;0,001115;0,001937;;
24446;320,223842;320,223842;320,224957;0,001115;0,001115;0;-0,001115;;
24447;320,224957;320,224957;320,224957;0;0;0;0;;
24448;320,224957;320,224957;320,224957;0;0;0;0;;
24449;320,224957;320,224957;320,224957;0;0;0;0;;
24450;320,224957;320,224957;320,224957;0;0;0;0;;
24451;320,224957;320,224957;320,224957;0;0;0;0;;
24452;320,224957;320,224957;320,224957;0;0;0;0;;
24453;320,224957;320,224957;320,224957;0;0;0;0;;
24454;320,224957;320,224957;320,224957;0;0;-0,000321;-0,000321;;
24455;320,224957;320,224957;320,224957;0;-0,000321;-0,002228;-0,001907;;
24456;320,224957;320,224957;320,225278;0,000321;-0,002228;0,002549;0,004777;;
24457;320,225278;320,225278;320,227827;0,002549;0,002549;0;-0,002549;;
24458;320,227827;320,227827;320,227827;0;0;0;0;;
24459;320,227827;320,227827;320,227827;0;0;0;0;;
24460;320,227827;320,227827;320,227827;0;0;0;0;;
24461;320,227827;320,227827;320,227827;0;0;0;0;;
24462;320,227827;320,227827;320,227827;0;0;0;0;;
24463;320,227827;320,227827;320,227827;0;0;0;0;;
24464;320,227827;320,227827;320,227827;0;0;0;0;;
24465;320,227827;320,227827;320,227827;0;0;-0,000325;-0,000325;;
24466;320,227827;320,227827;320,227827;0;-0,000325;-0,000986;-0,000661;;
24467;320,227827;320,227827;320,228152;0,000325;-0,000986;0,001311;0,002297;;
24468;320,228152;320,228152;320,229463;0,001311;0,001311;0;-0,001311;;
24469;320,229463;320,229463;320,229463;0;0;0;0;;
24470;320,229463;320,229463;320,229463;0;0;0;0;;
24471;320,229463;320,229463;320,229463;0;0;0;0;;
24472;320,229463;320,229463;320,229463;0;0;0;0;;
24473;320,229463;320,229463;320,229463;0;0;0;0;;
24474;320,229463;320,229463;320,229463;0;0;0;0;;
24475;320,229463;320,229463;320,229463;0;0;0;0;;
24476;320,229463;320,229463;320,229463;0;0;-0,000314;-0,000314;;
24477;320,229463;320,229463;320,229463;0;-0,000314;-0,00076;-0,000446;;
24478;320,229463;320,229463;320,229777;0,000314;-0,00076;0,001074;0,001834;;
24479;320,229777;320,229777;320,230851;0,001074;0,001074;0;-0,001074;;
24480;320,230851;320,230851;320,230851;0;0;0;0;;
24481;320,230851;320,230851;320,230851;0;0;0;0;;
24482;320,230851;320,230851;320,230851;0;0;0;0;;
24483;320,230851;320,230851;320,230851;0;0;0;0;;
24484;320,230851;320,230851;320,230851;0;0;0;0;;
24485;320,230851;320,230851;320,230851;0;0;0;0;;
24486;320,230851;320,230851;320,230851;0;0;-0,000365;-0,000365;;
24487;320,230851;320,230851;320,230851;0;-0,000365;-0,001604;-0,001239;;
24488;320,230851;320,230851;320,231216;0,000365;-0,001604;0,001969;0,003573;;
24489;320,231216;320,231216;320,233185;0,001969;0,001969;0;-0,001969;;
24490;320,233185;320,233185;320,233185;0;0;0;0;;
24491;320,233185;320,233185;320,233185;0;0;0;0;;
24492;320,233185;320,233185;320,233185;0;0;0;0;;
24493;320,233185;320,233185;320,233185;0;0;0;0;;
24494;320,233185;320,233185;320,233185;0;0;0;0;;
24495;320,233185;320,233185;320,233185;0;0;-0,00027;-0,00027;;
24496;320,233185;320,233185;320,233185;0;-0,00027;4,9E-05;0,000319;;
24497;320,233185;320,233185;320,233455;0,00027;4,9E-05;0,000221;0,000172;;
24498;320,233455;320,233455;320,233676;0,000221;0,000221;0;-0,000221;;
24499;320,233676;320,233676;320,233676;0;0;0;0;;
24500;320,233676;320,233676;320,233676;0;0;-0,000352;-0,000352;;
24501;320,233676;320,233676;320,233676;0;-0,000352;-0,001161;-0,000809;;
24502;320,233676;320,233676;320,234028;0,000352;-0,001161;0,001513;0,002674;;
24503;320,234028;320,234028;320,235541;0,001513;0,001513;0;-0,001513;;
24504;320,235541;320,235541;320,235541;0;0;0;0;;
24505;320,235541;320,235541;320,235541;0;0;0;0;;
24506;320,235541;320,235541;320,235541;0;0;0;0;;
24507;320,235541;320,235541;320,235541;0;0;0;0;;
24508;320,235541;320,235541;320,235541;0;0;0;0;;
24509;320,235541;320,235541;320,235541;0;0;0;0;;
24510;320,235541;320,235541;320,235541;0;0;0;0;;
24511;320,235541;320,235541;320,235541;0;0;-0,000253;-0,000253;;
24512;320,235541;320,235541;320,235541;0;-0,000253;-0,00174;-0,001487;;
24513;320,235541;320,235541;320,235794;0,000253;-0,00174;0,001993;0,003733;;
24514;320,235794;320,235794;320,237787;0,001993;0,001993;0;-0,001993;;
24515;320,237787;320,237787;320,237787;0;0;0;0;;
24516;320,237787;320,237787;320,237787;0;0;0;0;;
24517;320,237787;320,237787;320,237787;0;0;0;0;;
24518;320,237787;320,237787;320,237787;0;0;0;0;;
24519;320,237787;320,237787;320,237787;0;0;0;0;;
24520;320,237787;320,237787;320,237787;0;0;0;0;;
24521;320,237787;320,237787;320,237787;0;0;0;0;;
24522;320,237787;320,237787;320,237787;0;0;-0,000385;-0,000385;;
24523;320,237787;320,237787;320,237787;0;-0,000385;9,8E-05;0,000483;;
24524;320,237787;320,237787;320,238172;0,000385;9,8E-05;0,000287;0,000189;;
24525;320,238172;320,238172;320,238459;0,000287;0,000287;0;-0,000287;;
24526;320,238459;320,238459;320,238459;0;0;0;0;;
24527;320,238459;320,238459;320,238459;0;0;0;0;;
24528;320,238459;320,238459;320,238459;0;0;-0,001633;-0,001633;;
24529;320,238459;320,238459;320,238459;0;-0,001633;0,001633;0,003266;;
24530;320,238459;320,238459;320,240092;0,001633;0,001633;0;-0,001633;;
24531;320,240092;320,240092;320,240092;0;0;0;0;;
24532;320,240092;320,240092;320,240092;0;0;0;0;;
24533;320,240092;320,240092;320,240092;0;0;0;0;;
24534;320,240092;320,240092;320,240092;0;0;0;0;;
24535;320,240092;320,240092;320,240092;0;0;0;0;;
24536;320,240092;320,240092;320,240092;0;0;0;0;;
24537;320,240092;320,240092;320,240092;0;0;0;0;;
24538;320,240092;320,240092;320,240092;0;0;-0,00026;-0,00026;;
24539;320,240092;320,240092;320,240092;0;-0,00026;-0,002222;-0,001962;;
24540;320,240092;320,240092;320,240352;0,00026;-0,002222;0,002482;0,004704;;
24541;320,240352;320,240352;320,242834;0,002482;0,002482;0;-0,002482;;
24542;320,242834;320,242834;320,242834;0;0;0;0;;
24543;320,242834;320,242834;320,242834;0;0;0;0;;
24544;320,242834;320,242834;320,242834;0;0;0;0;;
24545;320,242834;320,242834;320,242834;0;0;0;0;;
24546;320,242834;320,242834;320,242834;0;0;0;0;;
24547;320,242834;320,242834;320,242834;0;0;0;0;;
24548;320,242834;320,242834;320,242834;0;0;0;0;;
24549;320,242834;320,242834;320,242834;0;0;-0,000205;-0,000205;;
24550;320,242834;320,242834;320,242834;0;-0,000205;-0,000904;-0,000699;;
24551;320,242834;320,242834;320,243039;0,000205;-0,000904;0,001109;0,002013;;
24552;320,243039;320,243039;320,244148;0,001109;0,001109;0;-0,001109;;
24553;320,244148;320,244148;320,244148;0;0;0;0;;
24554;320,244148;320,244148;320,244148;0;0;0;0;;
24555;320,244148;320,244148;320,244148;0;0;0;0;;
24556;320,244148;320,244148;320,244148;0;0;0;0;;
24557;320,244148;320,244148;320,244148;0;0;0;0;;
24558;320,244148;320,244148;320,244148;0;0;-0,000367;-0,000367;;
24559;320,244148;320,244148;320,244148;0;-0,000367;-0,00027;9,7E-05;;
24560;320,244148;320,244148;320,244515;0,000367;-0,00027;0,000637;0,000907;;
24561;320,244515;320,244515;320,245152;0,000637;0,000637;0;-0,000637;;
24562;320,245152;320,245152;320,245152;0;0;0;0;;
24563;320,245152;320,245152;320,245152;0;0;0;0;;
24564;320,245152;320,245152;320,245152;0;0;0;0;;
24565;320,245152;320,245152;320,245152;0;0;-0,001725;-0,001725;;
24566;320,245152;320,245152;320,245152;0;-0,001725;0,001725;0,00345;;
24567;320,245152;320,245152;320,246877;0,001725;0,001725;0;-0,001725;;
24568;320,246877;320,246877;320,246877;0;0;0;0;;
24569;320,246877;320,246877;320,246877;0;0;0;0;;
24570;320,246877;320,246877;320,246877;0;0;0;0;;
24571;320,246877;320,246877;320,246877;0;0;-0,000243;-0,000243;;
24572;320,246877;320,246877;320,246877;0;-0,000243;8,1E-05;0,000324;;
24573;320,246877;320,246877;320,24712;0,000243;8,1E-05;0,000162;8,1E-05;;
24574;320,24712;320,24712;320,247282;0,000162;0,000162;0;-0,000162;;
24575;320,247282;320,247282;320,247282;0;0;-0,000136;-0,000136;;
24576;320,247282;320,247282;320,247282;0;-0,000136;-0,001164;-0,001028;;
24577;320,247282;320,247282;320,247418;0,000136;-0,001164;0,001161;0,002325;;
24578;320,247418;320,247418;320,248718;0,0013;0,001161;6,8E-05;-0,001093;;
24579;320,248718;320,248718;320,248857;0,000139;6,8E-05;-0,001347;-0,001415;;
24580;320,248857;320,248857;320,248928;7,1E-05;-0,001347;0,001094;0,002441;;
24581;320,248928;320,248928;320,250346;0,001418;0,001094;-0,00046;-0,001554;;
24582;320,250346;320,250346;320,25067;0,000324;-0,00046;0,000784;0,001244;;
24583;320,25067;320,25067;320,251454;0,000784;0,000784;0;-0,000784;;
24584;320,251454;320,251454;320,251454;0;0;0;0;;
24585;320,251454;320,251454;320,251454;0;0;-0,000271;-0,000271;;
24586;320,251454;320,251454;320,251454;0;-0,000271;0,000271;0,000542;;
24587;320,251454;320,251454;320,251725;0,000271;0,000271;-0,000216;-0,000487;;
24588;320,251725;320,251725;320,251725;0;-0,000216;2,8E-05;0,000244;;
24589;320,251725;320,251725;320,251941;0,000216;2,8E-05;0,000116;8,8E-05;;
24590;320,251941;320,251941;320,252129;0,000188;0,000116;-0,00019;-0,000306;;
24591;320,252129;320,252129;320,252201;7,2E-05;-0,00019;-0,003073;-0,002883;;
24592;320,252201;320,252201;320,252463;0,000262;-0,003073;0,003052;0,006125;;
24593;320,252463;320,252463;320,255798;0,003335;0,003052;-0,000291;-0,003343;;
24594;320,255798;320,255798;320,256081;0,000283;-0,000291;0,000574;0,000865;;
24595;320,256081;320,256081;320,256655;0,000574;0,000574;0;-0,000574;;
24596;320,256655;320,256655;320,256655;0;0;-0,000368;-0,000368;;
24597;320,256655;320,256655;320,256655;0;-0,000368;0,000368;0,000736;;
24598;320,256655;320,256655;320,257023;0,000368;0,000368;-0,00024;-0,000608;;
24599;320,257023;320,257023;320,257023;0;-0,00024;0,000131;0,000371;;
24600;320,257023;320,257023;320,257263;0,00024;0,000131;-4E-05;-0,000171;;
24601;320,257263;320,257263;320,257372;0,000109;-4E-05;-0,004207;-0,004167;;
24602;320,257372;320,257372;320,257521;0,000149;-0,004207;0,003793;0,008;;
24603;320,257521;320,257521;320,261877;0,004356;0,003793;0,000563;-0,00323;;
24604;320,261877;320,261877;320,26244;0,000563;0,000563;0;-0,000563;;
24605;320,26244;320,26244;320,26244;0;0;-0,001062;-0,001062;;
24606;320,26244;320,26244;320,26244;0;-0,001062;0,001062;0,002124;;
24607;320,26244;320,26244;320,263502;0,001062;0,001062;0;-0,001062;;
24608;320,263502;320,263502;320,263502;0;0;0;0;;
24609;320,263502;320,263502;320,263502;0;0;0;0;;
24610;320,263502;320,263502;320,263502;0;0;0;0;;
24611;320,263502;320,263502;320,263502;0;0;-0,000197;-0,000197;;
24612;320,263502;320,263502;320,263502;0;-0,000197;-6,3E-05;0,000134;;
24613;320,263502;320,263502;320,263699;0,000197;-6,3E-05;0,00026;0,000323;;
24614;320,263699;320,263699;320,263959;0,00026;0,00026;0;-0,00026;;
24615;320,263959;320,263959;320,263959;0;0;-0,000372;-0,000372;;
24616;320,263959;320,263959;320,263959;0;-0,000372;0,000372;0,000744;;
24617;320,263959;320,263959;320,264331;0,000372;0,000372;-0,00022;-0,000592;;
24618;320,264331;320,264331;320,264331;0;-0,00022;-4,1E-05;0,000179;;
24619;320,264331;320,264331;320,264551;0,00022;-4,1E-05;-0,003044;-0,003003;;
24620;320,264551;320,264551;320,264812;0,000261;-0,003044;0,003055;0,006099;;
24621;320,264812;320,264812;320,268117;0,003305;0,003055;0,000148;-0,002907;;
24622;320,268117;320,268117;320,268367;0,00025;0,000148;-0,000398;-0,000546;;
24623;320,268367;320,268367;320,268469;0,000102;-0,000398;0,0005;0,000898;;
24624;320,268469;320,268469;320,268969;0,0005;0,0005;0;-0,0005;;
24625;320,268969;320,268969;320,268969;0;0;-0,000196;-0,000196;;
24626;320,268969;320,268969;320,268969;0;-0,000196;-5,8E-05;0,000138;;
24627;320,268969;320,268969;320,269165;0,000196;-5,8E-05;-4E-06;5,4E-05;;
24628;320,269165;320,269165;320,269419;0,000254;-4E-06;-0,006407;-0,006403;;
24629;320,269419;320,269419;320,269677;0,000258;-0,006407;0,000491;0,006898;;
24630;320,269677;320,269677;320,276342;0,006665;0,000491;0,005753;0,005262;;
24631;320,276342;320,276342;320,282516;0,006174;0,005753;0,000421;-0,005332;;
24632;320,282516;320,282516;320,282937;0,000421;0,000421;-0,00056;-0,000981;;
24633;320,282937;320,282937;320,282937;0;-0,00056;0,00056;0,00112;;
24634;320,282937;320,282937;320,283497;0,00056;0,00056;0;-0,00056;;
24635;320,283497;320,283497;320,283497;0;0;-0,00018;-0,00018;;
24636;320,283497;320,283497;320,283497;0;-0,00018;-7,1E-05;0,000109;;
24637;320,283497;320,283497;320,283677;0,00018;-7,1E-05;-9E-06;6,2E-05;;
24638;320,283677;320,283677;320,283928;0,000251;-9E-06;-0,007756;-0,007747;;
24639;320,283928;320,283928;320,284188;0,00026;-0,007756;-1,2E-05;0,007744;;
24640;320,284188;320,284188;320,292204;0,008016;-1,2E-05;0,007881;0,007893;;
24641;320,292204;320,292204;320,300232;0,008028;0,007881;-0,001913;-0,009794;;
24642;320,300232;320,300232;320,300379;0,000147;-0,001913;0,00206;0,003973;;
24643;320,300379;320,300379;320,302439;0,00206;0,00206;0;-0,00206;;
24644;320,302439;320,302439;320,302439;0;0;0;0;;
24645;320,302439;320,302439;320,302439;0;0;0;0;;
24646;320,302439;320,302439;320,302439;0;0;0;0;;
24647;320,302439;320,302439;320,302439;0;0;0;0;;
24648;320,302439;320,302439;320,302439;0;0;0;0;;
24649;320,302439;320,302439;320,302439;0;0;0;0;;
24650;320,302439;320,302439;320,302439;0;0;0;0;;
24651;320,302439;320,302439;320,302439;0;0;0;0;;
24652;320,302439;320,302439;320,302439;0;0;-0,000258;-0,000258;;
24653;320,302439;320,302439;320,302439;0;-0,000258;-0,001148;-0,00089;;
24654;320,302439;320,302439;320,302697;0,000258;-0,001148;0,001406;0,002554;;
24655;320,302697;320,302697;320,304103;0,001406;0,001406;0;-0,001406;;
24656;320,304103;320,304103;320,304103;0;0;0;0;;
24657;320,304103;320,304103;320,304103;0;0;0;0;;
24658;320,304103;320,304103;320,304103;0;0;0;0;;
24659;320,304103;320,304103;320,304103;0;0;0;0;;
24660;320,304103;320,304103;320,304103;0;0;0;0;;
24661;320,304103;320,304103;320,304103;0;0;0;0;;
24662;320,304103;320,304103;320,304103;0;0;0;0;;
24663;320,304103;320,304103;320,304103;0;0;0;0;;
24664;320,304103;320,304103;320,304103;0;0;-0,000268;-0,000268;;
24665;320,304103;320,304103;320,304103;0;-0,000268;-0,000154;0,000114;;
24666;320,304103;320,304103;320,304371;0,000268;-0,000154;0,000422;0,000576;;
24667;320,304371;320,304371;320,304793;0,000422;0,000422;0;-0,000422;;
24668;320,304793;320,304793;320,304793;0;0;0;0;;
24669;320,304793;320,304793;320,304793;0;0;0;0;;
24670;320,304793;320,304793;320,304793;0;0;-0,004444;-0,004444;;
24671;320,304793;320,304793;320,304793;0;-0,004444;0,004444;0,008888;;
24672;320,304793;320,304793;320,309237;0,004444;0,004444;0;-0,004444;;
24673;320,309237;320,309237;320,309237;0;0;0;0;;
24674;320,309237;320,309237;320,309237;0;0;0;0;;
24675;320,309237;320,309237;320,309237;0;0;0;0;;
24676;320,309237;320,309237;320,309237;0;0;0;0;;
24677;320,309237;320,309237;320,309237;0;0;0;0;;
24678;320,309237;320,309237;320,309237;0;0;0;0;;
24679;320,309237;320,309237;320,309237;0;0;0;0;;
24680;320,309237;320,309237;320,309237;0;0;0;0;;
24681;320,309237;320,309237;320,309237;0;0;0;0;;
24682;320,309237;320,309237;320,309237;0;0;0;0;;
24683;320,309237;320,309237;320,309237;0;0;0;0;;
24684;320,309237;320,309237;320,309237;0;0;0;0;;
24685;320,309237;320,309237;320,309237;0;0;0;0;;
24686;320,309237;320,309237;320,309237;0;0;0;0;;
24687;320,309237;320,309237;320,309237;0;0;0;0;;
24688;320,309237;320,309237;320,309237;0;0;0;0;;
24689;320,309237;320,309237;320,309237;0;0;0;0;;
24690;320,309237;320,309237;320,309237;0;0;0;0;;
24691;320,309237;320,309237;320,309237;0;0;-0,000264;-0,000264;;
24692;320,309237;320,309237;320,309237;0;-0,000264;7E-05;0,000334;;
24693;320,309237;320,309237;320,309501;0,000264;7E-05;6,2E-05;-8E-06;;
24694;320,309501;320,309501;320,309695;0,000194;6,2E-05;-0,000462;-0,000524;;
24695;320,309695;320,309695;320,309827;0,000132;-0,000462;0,000594;0,001056;;
24696;320,309827;320,309827;320,310421;0,000594;0,000594;0;-0,000594;;
24697;320,310421;320,310421;320,310421;0;0;0;0;;
24698;320,310421;320,310421;320,310421;0;0;0;0;;
24699;320,310421;320,310421;320,310421;0;0;0;0;;
24700;320,310421;320,310421;320,310421;0;0;0;0;;
24701;320,310421;320,310421;320,310421;0;0;0;0;;
24702;320,310421;320,310421;320,310421;0;0;0;0;;
24703;320,310421;320,310421;320,310421;0;0;-0,003363;-0,003363;;
24704;320,310421;320,310421;320,310421;0;-0,003363;0,003363;0,006726;;
24705;320,310421;320,310421;320,313784;0,003363;0,003363;0;-0,003363;;
24706;320,313784;320,313784;320,313784;0;0;0;0;;
24707;320,313784;320,313784;320,313784;0;0;0;0;;
24708;320,313784;320,313784;320,313784;0;0;0;0;;
24709;320,313784;320,313784;320,313784;0;0;0;0;;
24710;320,313784;320,313784;320,313784;0;0;0;0;;
24711;320,313784;320,313784;320,313784;0;0;0;0;;
24712;320,313784;320,313784;320,313784;0;0;0;0;;
24713;320,313784;320,313784;320,313784;0;0;0;0;;
24714;320,313784;320,313784;320,313784;0;0;0;0;;
24715;320,313784;320,313784;320,313784;0;0;0;0;;
24716;320,313784;320,313784;320,313784;0;0;-0,000281;-0,000281;;
24717;320,313784;320,313784;320,313784;0;-0,000281;0,000202;0,000483;;
24718;320,313784;320,313784;320,314065;0,000281;0,000202;7,9E-05;-0,000123;;
24719;320,314065;320,314065;320,314144;7,9E-05;7,9E-05;0;-7,9E-05;;
24720;320,314144;320,314144;320,314144;0;0;0;0;;
24721;320,314144;320,314144;320,314144;0;0;-8,2E-05;-8,2E-05;;
24722;320,314144;320,314144;320,314144;0;-8,2E-05;-0,001092;-0,00101;;
24723;320,314144;320,314144;320,314226;8,2E-05;-0,001092;0,001174;0,002266;;
24724;320,314226;320,314226;320,3154;0,001174;0,001174;-0,000131;-0,001305;;
24725;320,3154;320,3154;320,3154;0;-0,000131;-0,000126;5E-06;;
24726;320,3154;320,3154;320,315531;0,000131;-0,000126;0,000107;0,000233;;
24727;320,315531;320,315531;320,315788;0,000257;0,000107;-2E-06;-0,000109;;
24728;320,315788;320,315788;320,315938;0,00015;-2E-06;-0,001096;-0,001094;;
24729;320,315938;320,315938;320,31609;0,000152;-0,001096;-0,000558;0,000538;;
24730;320,31609;320,31609;320,317338;0,001248;-0,000558;0,001341;0,001899;;
24731;320,317338;320,317338;320,319144;0,001806;0,001341;0,000465;-0,000876;;
24732;320,319144;320,319144;320,319609;0,000465;0,000465;0;-0,000465;;
24733;320,319609;320,319609;320,319609;0;0;0;0;;
24734;320,319609;320,319609;320,319609;0;0;0;0;;
24735;320,319609;320,319609;320,319609;0;0;0;0;;
24736;320,319609;320,319609;320,319609;0;0;0;0;;
24737;320,319609;320,319609;320,319609;0;0;-0,000529;-0,000529;;
24738;320,319609;320,319609;320,319609;0;-0,000529;0,000529;0,001058;;
24739;320,319609;320,319609;320,320138;0,000529;0,000529;0;-0,000529;;
24740;320,320138;320,320138;320,320138;0;0;0;0;;
24741;320,320138;320,320138;320,320138;0;0;-0,000128;-0,000128;;
24742;320,320138;320,320138;320,320138;0;-0,000128;-9,8E-05;3E-05;;
24743;320,320138;320,320138;320,320266;0,000128;-9,8E-05;0,000226;0,000324;;
24744;320,320266;320,320266;320,320492;0,000226;0,000226;-0,001429;-0,001655;;
24745;320,320492;320,320492;320,320492;0;-0,001429;0,001178;0,002607;;
24746;320,320492;320,320492;320,321921;0,001429;0,001178;-0,002158;-0,003336;;
24747;320,321921;320,321921;320,322172;0,000251;-0,002158;0,002409;0,004567;;
24748;320,322172;320,322172;320,324581;0,002409;0,002409;-0,000306;-0,002715;;
24749;320,324581;320,324581;320,324581;0;-0,000306;0,000306;0,000612;;
24750;320,324581;320,324581;320,324887;0,000306;0,000306;-0,000173;-0,000479;;
24751;320,324887;320,324887;320,324887;0;-0,000173;1E-05;0,000183;;
24752;320,324887;320,324887;320,32506;0,000173;1E-05;0,000163;0,000153;;
24753;320,32506;320,32506;320,325223;0,000163;0,000163;-0,000231;-0,000394;;
24754;320,325223;320,325223;320,325223;0;-0,000231;-1,9E-05;0,000212;;
24755;320,325223;320,325223;320,325454;0,000231;-1,9E-05;-5,68434E-14;1,9E-05;;
24756;320,325454;320,325454;320,325704;0,00025;-5,68434E-14;-0,013709;-0,013709;;
24757;320,325704;320,325704;320,325954;0,00025;-0,013709;-0,000448;0,013261;;
24758;320,325954;320,325954;320,339913;0,013959;-0,000448;0,013969;0,014417;;
24759;320,339913;320,339913;320,35432;0,014407;0,013969;0,000438;-0,013531;;
24760;320,35432;320,35432;320,354758;0,000438;0,000438;-0,001958;-0,002396;;
24761;320,354758;320,354758;320,354758;0;-0,001958;0,001958;0,003916;;
24762;320,354758;320,354758;320,356716;0,001958;0,001958;0;-0,001958;;
24763;320,356716;320,356716;320,356716;0;0;0;0;;
24764;320,356716;320,356716;320,356716;0;0;0;0;;
24765;320,356716;320,356716;320,356716;0;0;0;0;;
24766;320,356716;320,356716;320,356716;0;0;0;0;;
24767;320,356716;320,356716;320,356716;0;0;0;0;;
24768;320,356716;320,356716;320,356716;0;0;0;0;;
24769;320,356716;320,356716;320,356716;0;0;0;0;;
24770;320,356716;320,356716;320,356716;0;0;0;0;;
24771;320,356716;320,356716;320,356716;0;0;-0,000348;-0,000348;;
24772;320,356716;320,356716;320,356716;0;-0,000348;-0,001016;-0,000668;;
24773;320,356716;320,356716;320,357064;0,000348;-0,001016;0,001364;0,00238;;
24774;320,357064;320,357064;320,358428;0,001364;0,001364;0;-0,001364;;
24775;320,358428;320,358428;320,358428;0;0;0;0;;
24776;320,358428;320,358428;320,358428;0;0;0;0;;
24777;320,358428;320,358428;320,358428;0;0;0;0;;
24778;320,358428;320,358428;320,358428;0;0;0;0;;
24779;320,358428;320,358428;320,358428;0;0;0;0;;
24780;320,358428;320,358428;320,358428;0;0;0;0;;
24781;320,358428;320,358428;320,358428;0;0;0;0;;
24782;320,358428;320,358428;320,358428;0;0;0;0;;
24783;320,358428;320,358428;320,358428;0;0;-0,000244;-0,000244;;
24784;320,358428;320,358428;320,358428;0;-0,000244;1E-05;0,000254;;
24785;320,358428;320,358428;320,358672;0,000244;1E-05;0,000234;0,000224;;
24786;320,358672;320,358672;320,358906;0,000234;0,000234;0;-0,000234;;
24787;320,358906;320,358906;320,358906;0;0;0;0;;
24788;320,358906;320,358906;320,358906;0;0;-0,00485;-0,00485;;
24789;320,358906;320,358906;320,358906;0;-0,00485;0,00485;0,0097;;
24790;320,358906;320,358906;320,363756;0,00485;0,00485;0;-0,00485;;
24791;320,363756;320,363756;320,363756;0;0;0;0;;
24792;320,363756;320,363756;320,363756;0;0;0;0;;
24793;320,363756;320,363756;320,363756;0;0;0;0;;
24794;320,363756;320,363756;320,363756;0;0;0;0;;
24795;320,363756;320,363756;320,363756;0;0;0;0;;
24796;320,363756;320,363756;320,363756;0;0;0;0;;
24797;320,363756;320,363756;320,363756;0;0;0;0;;
24798;320,363756;320,363756;320,363756;0;0;0;0;;
24799;320,363756;320,363756;320,363756;0;0;0;0;;
24800;320,363756;320,363756;320,363756;0;0;0;0;;
24801;320,363756;320,363756;320,363756;0;0;0;0;;
24802;320,363756;320,363756;320,363756;0;0;0;0;;
24803;320,363756;320,363756;320,363756;0;0;0;0;;
24804;320,363756;320,363756;320,363756;0;0;0;0;;
24805;320,363756;320,363756;320,363756;0;0;0;0;;
24806;320,363756;320,363756;320,363756;0;0;0;0;;
24807;320,363756;320,363756;320,363756;0;0;0;0;;
24808;320,363756;320,363756;320,363756;0;0;0;0;;
24809;320,363756;320,363756;320,363756;0;0;0;0;;
24810;320,363756;320,363756;320,363756;0;0;-0,000388;-0,000388;;
